new_id,old_id,mall,name,usps,geoid,INTPTLAT,INTPTLONG,POP10,HU10,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,Homeowner_vacancy_rate_percent,Median_Age_Female,Median_Age_Male,Median_Age,Percent_65_years_and_over,Percent_American_Indian_and_Alaska_Native,Percent_Asian,Percent_Black_or_African_American,Percent_Family_households,Percent_Female,Percent_Male,Percent_Nonfamily_households,Percent_Occupied_housing_units,Percent_Some_Other_Race,Percent_White,Rental_vacancy_rate_percent
177,1141,The Mall at Sierra Vista,Santa Cruz County,arizona,4023,31.525904,-110.84519,47420,18010,3203598541,3088171,1236.916,1.192,3.5,37.1,33.6,35.6,13.1,0.7,0.5,0.4,77.7,52.4,47.6,22.3,85.7,22.9,73.5,11.5,"jewelry:1,clothing:7,women's clothing:2,headwear:1,consumer electronics:1,beauty products:1,nutritional supplements:1,children's clothing:1,eyewear:1,hair care:1,restaurant:3,sporting goods:1,footwear:2"
178,1052,Streets at Tanasbourne,Washington County,oregon,41067,45.553542,-123.097615,529710,212450,1875746999,5672547,724.23,2.19,2,36.2,34.4,35.3,10,0.7,8.6,1.8,66.8,50.8,49.2,33.2,94.6,7.5,76.6,6.5,"girl's clothing:1,jewelry:1,clothing:10,women's clothing:3,sports clothing:1,children's apparel:1,nutritional supplements:1,plus size clothing:1,eyewear:1,restaurant:1,candles:1, clothing:1"
179,1416,Westfield West Covina Shopping Centre,Los Angeles County,california,6037,34.196398,-118.261862,9818605,3445076,10509869649,1795012906,4057.884,693.058,1.7,35.9,33.6,34.8,10.9,0.7,13.7,8.7,67.7,50.7,49.3,32.3,94.1,21.8,50.3,5.8,"women's shoes:1,clothing:13,men's clothing:2,jewelry:3,sports clothing:1,headwear:1,consumer electronics:2,beauty products:1,children's apparel:2,nutritional supplements:2,plus size clothing:2,personalized gifts:1,footwear:1,girl's clothing:1,shoes:1,women's clothing:1,cellular accessories:1,women's jewelry:1,maternity clothing:1,disney:1,photography:1,children's clothing:1,chocolates:1,eyewear:4,hair care:1,restaurant:11,children's footwear:1,perfume:1"
180,114,Brea Mall,Orange County,california,6059,33.675687,-117.777207,3010232,1048907,2047561084,407916814,790.568,157.498,1.4,37.5,34.9,36.2,11.6,0.6,17.9,1.7,71.4,50.5,49.5,28.6,94.6,14.5,60.8,5.9,"women's shoes:2,clothing:16,men's clothing:1,jewelry:5,nutritional supplements:2,sports clothing:1,mattress:1,headwear:1,beauty products:3,children's apparel:2,hair care:2, accessories:1,plus size clothing:1,personalized gifts:1,telecommunication:1, clothing:1,girl's clothing:1,women's handbags:1,skincare:1,guest services:1,shoes:1,women's clothing:3,sports apparel:1,cellular accessories:1,women's jewelry:2,photography:1,children's clothing:1,chocolates:2,eyewear:1,men's gifts:1,restaurant:10,furniture:2,cookies:1"
181,399,Georgia Square,Clarke County,georgia,13059,33.952234,-83.36713,116714,51068,308727523,4752204,119.2,1.835,4.1,25.7,26.1,25.9,8.5,0.2,4.2,26.6,48.5,52.5,47.5,51.5,88.9,4.9,61.9,10.6,"jewelry:3,clothing:10,men's clothing:2,headwear:1,consumer electronics:1,beauty products:1,children's apparel:1,nutritional supplements:2,plus size clothing:1,telecommunication:1,footwear:1,girl's clothing:1,shoes:1,women's clothing:5,women's jewelry:1,maternity clothing:1,children's clothing:1,eyewear:3,hair care:2,restaurant:1,sporting goods:1, beauty products:1,cookies:1"
182,563,La Encantada,Pinal County,arizona,4021,32.91891,-111.367257,375770,159222,13896869603,22331525,5365.612,8.622,5.5,36,34.8,35.3,13.9,5.6,1.7,4.6,73.4,47.5,52.5,26.6,78.9,11.5,72.4,13.9,"women's shoes:1,clothing:2,shoes:1,jewelry:1,women's clothing:5,consumer electronics:1,children's apparel:1,women's handbags:1,eyewear:1,restaurant:1,denim:1,footwear:1"
183,1445,Wilson Mall,Wilson County,north carolina,37195,35.704125,-77.918982,81234,35511,953567109,14395628,368.174,5.558,2.7,40.3,36.9,38.7,14.2,0.3,0.8,39,67.5,52.3,47.7,32.5,90,6.3,52,10.4,"nutritional supplements:1,clothing:2,photography:1,telecommunication:1,restaurant:1,diamonds:1,footwear:1,sporting goods:1,beauty products:1"
184,994,South Shore Plaza,Suffolk County,massachusetts,25025,42.33196,-71.020173,722023,315522,150618894,160748611,58.154,62.065,2.1,32.1,30.9,31.5,10.5,0.4,8.2,21.6,48,51.8,48.2,52,92.8,9.7,56,5.3,"women's shoes:2,clothing:18,jewelry:4,nutritional supplements:1,sports clothing:1, clothing:1,headwear:1,consumer electronics:2,beauty products:3,department store:1,hair care:1,plus size clothing:1,personalized gifts:1,telecommunication:2,footwear:2,children's apparel:3,skincare:1,shoes:2,women's clothing:7,sports apparel:1,women's handbags:1,clothing & shoes:1,photography:1,children's clothing:1,chocolates:1,eyewear:1,men's gifts:1,restaurant:6,perfume:1,children's footwear:1,denim:1,candles:1,guest services:1"
185,478,Houston County Galleria,Peach County,georgia,13225,32.571324,-83.831978,27695,11050,389190656,2676298,150.267,1.033,2.6,34.8,31.8,33.3,11.4,0.2,0.8,45.9,69.6,51.6,48.4,30.4,90.1,3.2,48.3,10,"nutritional supplements:1,jewelry:1,clothing:8,shoes:1,women's clothing:3,hair care:1,restaurant:1,sporting goods:1,video games:1,beauty products:1"
186,169,Central Mall Texarkana,Miller County,arkansas,5091,33.305505,-93.901509,43462,19281,1620239736,31263840,625.578,12.071,1.3,38.9,35.6,37.2,13.8,0.7,0.5,24.5,67.9,50.8,49.2,32.1,89.3,1,71.6,8.7,"girl's clothing:1,jewelry:3,clothing:6,shoes:1,women's clothing:5,sports apparel:1,women's jewelry:2,headwear:1,consumer electronics:1,beauty products:1,maternity clothing:1,eyewear:1,women's shoes:1,restaurant:1, clothing:1,sporting goods:1,video games:1,footwear:1"
187,726,NewPark Mall,Alameda County,california,6001,37.648081,-121.913304,1510271,582549,1914046110,213184643,739.017,82.311,1.8,37.5,35.6,36.6,11.1,0.6,26.1,12.6,64.6,51,49,35.4,93.6,10.8,43,6.4,"women's shoes:1,clothing:16,men's clothing:1,jewelry:2,sports clothing:1,headwear:1,beauty products:2,children's apparel:1,nutritional supplements:2,women's handbags:1,personalized gifts:1,telecommunication:1,footwear:1,department store:1,shoes:1,women's clothing:3,sports apparel:1,women's jewelry:1,maternity clothing:1,coffee:1,disney:1,photography:1,chocolates:1,eyewear:2,hair care:1,restaurant:7, clothing:1,children's footwear:1,cookies:1"
188,663,Mayfaire Town Center,New Hanover County,north carolina,37129,34.177466,-77.871378,202667,101436,496071702,353971012,191.534,136.669,3.6,38.9,35.7,37.3,13.9,0.5,1.2,14.8,58.1,51.5,48.5,41.9,84.8,2.4,79.1,11.8,"girl's clothing:1,women's shoes:1,clothing:7,books and digital media:1,ice cream:1,men's clothing:2,women's clothing:5,nutritional supplements:1,beauty products:1,coffee:1,clothing & shoes:1,eyewear:1,furniture:3,restaurant:4, clothing:1,footwear:1"
189,840,Phipps Plaza,Fulton County,georgia,13121,33.790034,-84.468182,920581,437105,1363977166,19917366,526.635,7.69,5.2,35,33.3,34.2,9.1,0.2,5.6,44.1,55.6,51.3,48.7,44.4,86.1,3.4,44.5,13.7,"coffee:1,clothing:2, accessories:1,men's clothing:1,women's shoes:1,restaurant:3,women's clothing:3,denim:1"
190,144,Canton Marketplace,Cherokee County,georgia,13057,34.244317,-84.475057,214346,82360,1092129613,32974694,421.674,12.732,3.5,37.1,35.5,36.3,9.2,0.4,1.7,5.7,76.2,50.6,49.4,23.8,92.2,3.6,86.6,10.5,"clothing:1,home furnishings:2,restaurant:3,sporting goods:1,consumer electronics:1,footwear:1"
191,690,Miami Valley Centre Mall,Miami County,ohio,39109,40.053326,-84.228413,102506,44256,1053037884,7966574,406.58,3.076,2.3,41.9,39.4,40.6,15.3,0.2,1.2,2,70,50.8,49.2,30,92.5,0.5,94.4,10.2,"footwear:1,nutritional supplements:1,clothing:4,women's clothing:2,jewelry:1,restaurant:2,beauty products:1,video games:1,cookies:1"
192,207,Columbia Center,Benton County,washington,53005,46.228072,-119.516864,175177,68618,4403961281,154412831,1700.379,59.619,1.3,36.6,34.6,35.6,11.8,0.9,2.7,1.3,70,50.1,49.9,30,95.2,9,82.4,4.9,"women's shoes:2,clothing:13,jewelry:4,sports clothing:1,mattress:1,headwear:1,consumer electronics:2,beauty products:3,children's apparel:3,nutritional supplements:2,plus size clothing:1,telecommunication:2, clothing:2,girl's clothing:1,women's handbags:1,shoes:1,women's clothing:5,sports apparel:1,cellular accessories:1,women's jewelry:1,coffee:1,children's clothing:1,eyewear:3,hair care:2,restaurant:4,footwear:3,perfume:1"
193,1187,The Shoppes at Grand Prairie,Peoria County,illinois,17143,40.785999,-89.767358,186494,83034,1603744994,29499157,619.209,11.39,2.3,38.2,35.4,36.8,13.9,0.3,3.1,17.7,62.3,51.6,48.4,37.7,91.3,1.6,74.4,10.4,"girl's clothing:1,jewelry:1,clothing:6,men's clothing:1,shoes:1,women's clothing:4,beauty products:1,coffee:1, accessories:1,ice cream:1,restaurant:1,sporting goods:1,candles:1,footwear:1"
194,791,Orange Park Mall,Duval County,florida,12031,30.335245,-81.648113,864263,388486,1974068274,404712512,762.192,156.26,3.4,37.2,34.4,35.8,11.1,0.4,4.2,29.5,63.7,51.5,48.5,36.3,88.1,2.1,60.9,13.6,"jewelry:6,clothing:15,sports clothing:1,headwear:1,consumer electronics:2,beauty products:2,children's apparel:1,nutritional supplements:1,personalized gifts:1,telecommunication:2,video games:1, clothing:2,shoes:1,women's clothing:3,sports apparel:1,cellular accessories:1,women's jewelry:2,photography:1,children's clothing:1,eyewear:3,hair care:2,restaurant:6,footwear:3,sporting goods:1,candles:1"
195,1442,Willow Grove Park,Philadelphia County,pennsylvania,42101,40.009376,-75.133346,1526006,670171,347321129,22289408,134.101,8.606,2.1,35.1,31.9,33.5,12.1,0.5,6.3,43.4,56.8,52.8,47.2,43.2,89.5,5.9,41,8.9,"jewelry:6,clothing:11,men's clothing:1,sports clothing:1,mattress:1,consumer electronics:2,beauty products:3,children's apparel:1,nutritional supplements:1,plus size clothing:1,telecommunication:2,video games:1,footwear:1,girl's clothing:1,women's handbags:1,stuffed animals:1,women's clothing:2,sports apparel:1,women's jewelry:2,coffee:1,chocolates:1,eyewear:1,furniture:1,restaurant:5,children's footwear:1,denim:1,candles:1"
196,1050,Stonewood Center,Los Angeles County,california,6037,34.196398,-118.261862,9818605,3445076,10509869649,1795012906,4057.884,693.058,1.7,35.9,33.6,34.8,10.9,0.7,13.7,8.7,67.7,50.7,49.3,32.3,94.1,21.8,50.3,5.8,"women's shoes:1,clothing:13,men's clothing:1,jewelry:2,sports clothing:1,skincare:1,consumer electronics:1,beauty products:2,children's apparel:2,nutritional supplements:2,plus size clothing:2,personalized gifts:1,telecommunication:3,video games:1,footwear:2,shoes:1,women's clothing:3,sports apparel:1,cellular accessories:1,women's jewelry:1,maternity clothing:1,children's clothing:1,chocolates:1,eyewear:2,hair care:2,restaurant:7, clothing:1"
197,309,Easton Town Center,Franklin County,ohio,39049,39.969447,-83.008258,1163414,527186,1378361040,29318642,532.188,11.32,2.9,34.5,32.3,33.4,9.9,0.2,3.9,21.2,58.3,51.3,48.7,41.7,90.5,2.3,69.2,9.8,"women's shoes:3,clothing:18,men's clothing:2,jewelry:2,headwear:1,consumer electronics:1,beauty products:2,children's apparel:1,nutritional supplements:1, accessories:1,plus size clothing:1,books and digital media:1,telecommunication:1,girl's clothing:1,women's handbags:1,stuffed animals:1,shoes:1,women's clothing:9,women's jewelry:1,coffee:1,clothing & shoes:1,children's clothing:1,chocolates:1,eyewear:2,men's gifts:1,restaurant:6,children's footwear:1,furniture:2,perfume:1"
198,769,Northwest Mall,Harris County,texas,48201,29.857273,-95.393037,4092459,1598698,4411986582,191671993,1703.478,74.005,2.3,33,31.4,32.2,8.1,0.7,6.2,18.9,68.7,50.2,49.8,31.3,89.8,14.3,56.6,13.7,"nutritional supplements:1,clothing:1,shoes:1,sports apparel:1,restaurant:1,women's jewelry:1,footwear:1"
199,1155,The Marketplace at Factoria,King County,washington,53033,47.493554,-121.832375,1931249,851261,5479291809,495471264,2115.566,191.303,2.6,37.9,36.3,37.1,10.9,0.8,14.6,6.2,58.5,50.2,49.8,41.5,92.7,3.9,68.7,7.4,"department store:1,nutritional supplements:1,clothing:1,ice cream:1,eyewear:1,hair care:1,restaurant:5,footwear:1, beauty products:1,beauty products:1"
200,411,Grand Central Mall,Wood County,west virginia,54107,39.211679,-81.515928,86956,40215,948607826,27212735,366.26,10.507,2,43.4,40.9,42.2,16.9,0.2,0.5,1.1,66.3,51.8,48.2,33.7,90.9,0.2,96.4,8.1,"girl's clothing:1,jewelry:3,clothing:10,women's clothing:4,sports apparel:1,eyewear:2,women's jewelry:1,consumer electronics:1,beauty products:1,footwear:1,nutritional supplements:1,photography:1,candles:1,plus size clothing:1,personalized gifts:1,restaurant:4,telecommunication:2, beauty products:1, clothing:1"
201,825,Patton Creek,Shelby County,alabama,1117,33.262937,-86.678104,195085,80970,2032960300,63700594,784.93,24.595,2.7,37.8,35.9,36.9,10.6,0.3,1.9,10.6,72.5,51,49,27.5,91.5,2.8,83,12.6,"girl's clothing:1,nutritional supplements:1,clothing:1,books and digital media:1,men's clothing:2,restaurant:1,telecommunication:1,sporting goods:1"
202,495,Cherry Creek,Denver County,colorado,8031,39.761849,-104.880625,600158,285797,396268588,4225359,153,1.631,3.6,33.9,33.5,33.7,10.4,1.4,3.4,10.2,47.5,50,50,52.5,92.1,11.9,68.9,7.2,"jewelry:2,clothing:11,women's shoes:1,nutritional supplements:1,mattress:1,headwear:1,consumer electronics:1,beauty products:3,children's apparel:1,fasion wholesale:1, accessories:1,home furnishings:1,telecommunication:3, clothing:1,women's handbags:1,stuffed animals:1,shoes:3,makeup:1,women's clothing:4,women's jewelry:1,chocolates:1,eyewear:1,men's gifts:1,restaurant:8,footwear:1,furniture:1,denim:1, beauty products:1"
203,1297,Valle Vista Mall,Cameron County,texas,48061,26.102923,-97.478958,406220,141924,2307478146,998531503,890.922,385.535,1.8,32.3,28.7,30.6,11.1,0.4,0.7,0.5,80.7,51.9,48.1,19.3,84.3,9.8,87,10.3,"jewelry:3,clothing:7,men's clothing:1,shoes:1,women's clothing:1,personalized gifts:1,consumer electronics:1,beauty products:1,footwear:3,nutritional supplements:1,eyewear:1,hair care:3,restaurant:3,telecommunication:2,perfume:1"
204,64,Barrett Pavilion,Cobb County,georgia,13067,33.93994,-84.574166,688078,286490,879428364,12868473,339.549,4.969,3.4,36.4,34.2,35.4,8.7,0.3,4.5,25,67.4,51.4,48.6,32.6,90.8,5.3,62.2,12.5,"department store:1,clothing:1,ice cream:1,consumer electronics:1"
205,264,Dayton Mall,Montgomery County,ohio,39113,39.755218,-84.290545,535153,254775,1195417263,7204078,461.553,2.782,2.9,40.7,37.5,39.2,15.1,0.2,1.7,20.9,61.6,52,48,38.4,87.9,0.8,73.9,12.9,"women's shoes:1,clothing:13,men's clothing:2,jewelry:3,headwear:1,beauty products:1,children's apparel:2,nutritional supplements:1,plus size clothing:2,personalized gifts:1,telecommunication:2,footwear:2,girl's clothing:1,shoes:1,women's clothing:6,sports apparel:1,women's jewelry:2,photography:1,eyewear:2,hair care:1,restaurant:5, clothing:1, beauty products:1"
206,1248,Town Center at Aurora,Denver County,colorado,8031,39.761849,-104.880625,600158,285797,396268588,4225359,153,1.631,3.6,33.9,33.5,33.7,10.4,1.4,3.4,10.2,47.5,50,50,52.5,92.1,11.9,68.9,7.2,"jewelry:4,clothing:10,women's shoes:1,sports clothing:1,headwear:1,consumer electronics:2,beauty products:1,children's apparel:2,nutritional supplements:1,personalized gifts:1,telecommunication:3,video games:1,footwear:2,shoes:1,women's clothing:3,sports apparel:1,cellular accessories:1,women's jewelry:2,photography:1,guest services:1,eyewear:3,hair care:1,restaurant:7"
207,1078,Tempe Marketplace,Maricopa County,arizona,4013,33.346541,-112.495534,3817117,1639279,23828260196,62795719,9200.143,24.246,4.1,35.7,33.5,34.6,12.1,2.1,3.5,5,66.1,50.5,49.5,33.9,86.1,12.8,73,13.7,"girl's clothing:1,maternity clothing:1,clothing:9,books and digital media:1,shoes:1,men's clothing:1,women's clothing:3, clothing:2,headwear:1,consumer electronics:1,beauty products:1,department store:1,plus size clothing:1,eyewear:1,furniture:1,restaurant:3,telecommunication:2,ice cream:1,footwear:2"
208,1414,Westfield Valley Fair,Santa Clara County,california,6085,37.220777,-121.690622,1781642,631920,3341343470,36174996,1290.1,13.967,1.4,37.1,35.3,36.2,11.1,0.7,32,2.6,70.6,49.8,50.2,29.4,95.6,12.4,47,4.3,"women's shoes:2,clothing:22,ice cream:1,men's clothing:1,jewelry:4,nutritional supplements:1,sports clothing:1,furniture:2,headwear:1,consumer electronics:1,beauty products:3,children's apparel:2,hair care:1, accessories:1,plus size clothing:2,personalized gifts:1,telecommunication:3,footwear:2,girl's clothing:1,women's handbags:1,stuffed animals:1,clothing & shoes:1,shoes:3,makeup:1,women's clothing:7,women's jewelry:1,maternity clothing:1,coffee:1,disney:1,fasion wholesale:1,children's clothing:1,chocolates:2,eyewear:2,men's gifts:1,restaurant:10,diamonds:1,children's footwear:1,denim:1,candles:1,cookies:1"
209,1403,Westfield Sarasota Square Shopping Center,Sarasota County,florida,12115,27.184386,-82.365835,379448,228413,1439690708,438941172,555.868,169.476,3.7,54.1,50.8,52.5,31.2,0.2,1.3,4.7,60.9,52.3,47.7,39.1,76.9,2,90.2,14.8,"jewelry:3,clothing:11,men's clothing:1,headwear:1,consumer electronics:1,beauty products:1,nutritional supplements:2, clothing:1,personalized gifts:1,telecommunication:1,footwear:2,girl's clothing:1,stuffed animals:1,shoes:1,women's clothing:3,sports apparel:1,cellular accessories:1,maternity clothing:1,coffee:1,children's clothing:1,eyewear:2,hair care:1,restaurant:5,cookies:1,candles:1,perfume:1"
210,336,Fairfax Corner,Fairfax city,virginia,51600,38.853183,-77.299025,22565,8680,16159465,95054,6.239,0.037,1.3,40.7,37.2,39.1,13.7,0.5,15.2,4.7,66.4,50.7,49.3,33.6,96.2,5.9,69.6,4.5,"restaurant:2,clothing:1,women's clothing:2"
211,1431,WestShore Plaza,Hillsborough County,florida,12057,27.90659,-82.349568,1229226,536092,2642341101,635973296,1020.214,245.551,3.2,37.1,35.1,36.1,11.8,0.4,3.4,16.7,64.3,51.3,48.7,35.7,88.4,5,71.3,12.5,"jewelry:2,clothing:10,women's clothing:7,nutritional supplements:1,eyewear:2,women's jewelry:1,headwear:1,beauty products:1,children's apparel:2,fasion wholesale:1,photography:2,hair care:1,plus size clothing:1,personalized gifts:1,men's gifts:1,restaurant:1,telecommunication:2,children's footwear:1, beauty products:1,candles:1,footwear:1"
212,650,Manhattan Town Center,Riley County,kansas,20161,39.291211,-96.727489,71115,28212,1579300177,31558381,609.771,12.185,2.4,24.8,24,24.3,7.3,0.6,4.2,6.4,54.3,47.9,52.1,45.7,91.4,1.8,83.2,7,"jewelry:2,clothing:13,shoes:1,women's clothing:5,women's jewelry:1,headwear:1,beauty products:1,nutritional supplements:1,children's clothing:1, clothing:1,eyewear:1,hair care:2,restaurant:3,diamonds:1,telecommunication:2,sporting goods:1, beauty products:1,footwear:1"
213,735,North Hanover Mall,Adams County,pennsylvania,42001,39.869471,-77.21773,101407,40820,1343342705,8081576,518.668,3.12,1.8,42.2,40.3,41.3,15.7,0.2,0.7,1.5,72.6,50.8,49.2,27.4,93.1,2.5,93.7,5.7,"nutritional supplements:2,jewelry:5,clothing:6,candles:1,sporting goods:1,eyewear:1,restaurant:1,telecommunication:1,women's jewelry:1,consumer electronics:1,beauty products:1"
214,1245,Tower Square,Hampden County,massachusetts,25013,42.136198,-72.635648,463490,192175,1598385896,44316925,617.14,17.111,1.5,40,36.8,38.6,14.2,0.4,2,9,64.4,52,48,35.6,93.6,9.2,76.5,6,
215,873,Promenade Temecula,Orange County,california,6059,33.675687,-117.777207,3010232,1048907,2047561084,407916814,790.568,157.498,1.4,37.5,34.9,36.2,11.6,0.6,17.9,1.7,71.4,50.5,49.5,28.6,94.6,14.5,60.8,5.9,"women's shoes:1,clothing:19,jewelry:1,sports clothing:1,consumer electronics:1,diamonds:1,children's apparel:1,nutritional supplements:2, accessories:1,plus size clothing:1,personalized gifts:1,home furnishings:1,beauty products:2, clothing:1,girl's clothing:1,women's handbags:1,telecommunication:2,stuffed animals:1,shoes:1,women's clothing:5,sports apparel:1,women's jewelry:1,maternity clothing:1,coffee:1,disney:1,children's clothing:1,eyewear:3,hair care:2,restaurant:6,footwear:2,children's footwear:1,furniture:1, beauty products:1,cookies:1"
216,127,Brookfield Square,Waukesha County,wisconsin,55133,43.019308,-88.306707,389891,160864,1423388982,80346783,549.574,31.022,1.4,43,40.8,42,14.3,0.3,2.7,1.3,71.3,50.9,49.1,28.7,94.9,1,93.3,6.9,"women's shoes:1,clothing:10,jewelry:2,sports clothing:1,headwear:1,consumer electronics:1,beauty products:1,nutritional supplements:1,plus size clothing:1,personalized gifts:1,footwear:2,girl's clothing:1,shoes:1,women's clothing:7,sports apparel:1,cellular accessories:1,women's jewelry:1,children's clothing:1,eyewear:1,hair care:1,restaurant:3, clothing:2, beauty products:1,cookies:1"
